ELMNTKEY,SHAPE_LAT,SHAPE_LNG
43914,47.6007872594416,-122.325609371677
43941,47.5975951586089,-122.326788088409
43942,47.5974367150235,-122.327266373212
43945,47.5975876898676,-122.32220122453
43946,47.5974286199327,-122.322173780069
45825,47.6221909205927,-122.361120162071
45826,47.6220576729713,-122.361324409715
45973,47.6246775410298,-122.358645676028
45974,47.6244991330065,-122.358586411432
46082,47.6232310178413,-122.358548088741
46245,47.6083046014914,-122.339684123912
46246,47.6082373179562,-122.339336575873
46250,47.6093742159454,-122.340366984173
46253,47.6114540516545,-122.343449172895
46254,47.611508718013,-122.343141399657
46258,47.6205022829429,-122.355335999984
46409,47.5974145003989,-122.334341662106
46410,47.5978503034821,-122.334041468532
46457,47.6227400739799,-122.358115453309
46458,47.6225042093519,-122.357938837646
46725,47.6065751065637,-122.31690197712
46726,47.6066188456054,-122.316658739176
46729,47.6071940565935,-122.316901778169
46730,47.6071693482164,-122.316658558379
46761,47.6591614786162,-122.315567266208
46765,47.6617609563089,-122.315535902238
46766,47.6622522344972,-122.315263355748
46917,47.6138792027791,-122.315647922918
47213,47.6520931236801,-122.313629433598
47225,47.6601542877113,-122.312087424443
47958,47.6027516606767,-122.332774865674
47961,47.6038996765997,-122.334144006965
47962,47.6040927689519,-122.334001254318
47966,47.6064067659455,-122.336122627372
47969,47.6096696074804,-122.339422333186
48077,47.623732486686,-122.359417659076
48078,47.6236935538873,-122.359259824281
48081,47.6252283695059,-122.359426257241
48125,47.6005638518592,-122.331109912334
48213,47.6683342593065,-122.382252222152
48214,47.6683149754239,-122.38200873393
48449,47.6680319929739,-122.38488351788
48450,47.6680703656635,-122.384607544952
48770,47.6691034493135,-122.387415959666
49649,47.6132987039366,-122.34261898815
49650,47.6135134307512,-122.342551007695
49653,47.6141040595589,-122.343987245985
49654,47.6144018605243,-122.344059770215
49657,47.6157123457805,-122.346676530263
49658,47.6159357078354,-122.346672488904
49813,47.6212156712431,-122.360705983048
51470,47.6052294347529,-122.331971471557
51473,47.6063862580559,-122.333363369308
51474,47.6063946211586,-122.333051605936
51477,47.6077969591736,-122.334610067763
51478,47.6077967761981,-122.334333365141
51485,47.6125855552706,-122.339435311164
51489,47.6148206689437,-122.343216242052
51490,47.6150900185818,-122.343253048648
51493,47.619069847175,-122.349055445585
51494,47.618961521551,-122.348785668433
52521,47.6134001286433,-122.338799291161
52522,47.6135426480175,-122.33863382351
52525,47.6163541437468,-122.343798483276
52526,47.616507812882,-122.343677025804
52529,47.6175518078424,-122.345815465851
52530,47.6177229226217,-122.345722940749
53125,47.6162162103895,-122.341621176369
53126,47.6163753411212,-122.34145299006
53129,47.6170108281651,-122.342967471517
53133,47.6193615273458,-122.345164600525
53134,47.6188426794771,-122.344847912885
53137,47.6202565143505,-122.345153160134
53138,47.6201389945855,-122.344828679615
53145,47.625274106786,-122.345048145259
53146,47.6251230373041,-122.344854710727
53237,47.5987434133353,-122.32646365417
53238,47.598684289074,-122.326261232793
53241,47.5971491809485,-122.326469899327
53242,47.5970722998645,-122.326267553878
53422,47.6132307519041,-122.334719821842
53429,47.6154707558364,-122.338363082533
53430,47.6156413350592,-122.338325066068
53433,47.6168519182908,-122.3407609435
53434,47.6171878064908,-122.340848538224
53549,47.6278719613364,-122.341139777764
53550,47.6276962341391,-122.340856085215
53797,47.6139296085943,-122.332538004505
53805,47.6168659226456,-122.336708582521
53806,47.6169910211941,-122.336606029306
53810,47.6235420958368,-122.339643203714
54009,47.6122398972476,-122.35031824548
54010,47.6119619177103,-122.34943925788
54022,47.6004454921451,-122.335435790007
54037,47.6037062774783,-122.322248071402
54038,47.6035777499232,-122.322216289736
54073,47.6269255765137,-122.331483239244
54074,47.6267942110204,-122.331425470556
54410,47.6181634278442,-122.340184073685
54449,47.6145618132881,-122.324589733409
54450,47.6145988887651,-122.32433883246
54513,47.61227462005,-122.345782044159
54514,47.6122683000688,-122.345510251852
54606,47.6103989419339,-122.321407386747
54609,47.6124979271196,-122.3235469714
54610,47.6125306957856,-122.323352969348
54669,47.6167824232196,-122.352875812095
54673,47.6180688511016,-122.351180188392
54722,47.6123853997925,-122.320623750564
54725,47.6147885980564,-122.320917304012
54729,47.6158990115222,-122.320947010252
54730,47.6159446242229,-122.320692284108
54733,47.6216995273852,-122.321027301619
54734,47.6215809117088,-122.320761829646
54737,47.6237692633223,-122.321068270434
54738,47.6239137521742,-122.320798860052
54741,47.6254097123883,-122.321442703675
54754,47.61182621122,-122.319787100647
54765,47.6576156977232,-122.314489600551
54766,47.6575146037236,-122.314277163839
54953,47.6169509810521,-122.349313846175
54954,47.6166260754907,-122.34936759293
54985,47.6181056510597,-122.349441492549
54986,47.6180378684477,-122.349222151391
55025,47.6073905222629,-122.325264072605
55026,47.6071370171767,-122.325515880796
55029,47.6077144353919,-122.32445859701
55030,47.6076010250502,-122.324421475925
55369,47.6195176036076,-122.34255971371
55370,47.6192807528916,-122.342229271431
55373,47.6203881844682,-122.34256441986
55374,47.6201760274197,-122.342209400766
55377,47.6238272550547,-122.342540053707
55409,47.6019931166876,-122.329796411353
55410,47.601918588095,-122.329623015231
55429,47.6173740242546,-122.354401531015
55430,47.6173729540487,-122.35410151999
55449,47.6224961316161,-122.329290336509
55453,47.631920106552,-122.326389422854
55454,47.6310612398697,-122.326850279321
55473,47.6115054733503,-122.345722120297
55474,47.6112735704073,-122.345458984733
55637,47.6214943206599,-122.334462015406
55638,47.6214361969563,-122.334173793707
55641,47.6226669260545,-122.334455529942
56073,47.6221372764843,-122.339212551576
56074,47.6219513649401,-122.339349795124
56082,47.6219131472167,-122.329853546727
56149,47.6147399964498,-122.322008422412
56150,47.6146671719079,-122.322234289818
56241,47.6171359878456,-122.330321735628
56246,47.6121970560287,-122.329940261238
56345,47.6198252572581,-122.345588917079
56346,47.6196393536138,-122.34573207577
56349,47.6198126310566,-122.342829344308
56350,47.6196343788185,-122.342954762592
56353,47.6198128646739,-122.341677532749
56354,47.6196295867135,-122.34178444047
56357,47.6197765204542,-122.337720977534
56358,47.6196278740723,-122.337568256077
56362,47.619652880591,-122.336249596387
56653,47.6681400256794,-122.384050868863
56654,47.6674238662346,-122.382822892779
56682,47.6114200316843,-122.344311976198
56685,47.6149187677575,-122.340071889814
56686,47.6146196873702,-122.340167791468
56690,47.6159861475214,-122.338410798886
56694,47.6168786678005,-122.337246495415
56901,47.6044365085529,-122.337044653874
56902,47.604372464122,-122.336820223582
56910,47.6104570294168,-122.322216462367
56977,47.6052438966034,-122.332761346381
56982,47.6074444107418,-122.327177299289
57017,47.5971376860704,-122.32516078789
57018,47.597104463797,-122.324974478719
57077,47.6246697366352,-122.350724821222
57190,47.6073854146559,-122.321706529458
57193,47.6172492490809,-122.331403599012
57194,47.6171976582449,-122.33099626385
57197,47.6237769113496,-122.333117361429
57198,47.6236817019375,-122.332889706476
57201,47.6256110102484,-122.332683212887
57202,47.625636435468,-122.332448202325
57269,47.6180854514672,-122.320142613539
57349,47.6013081739736,-122.332984628972
57350,47.6014198834102,-122.332765346215
57353,47.5988066104036,-122.332989192777
57354,47.5986886905555,-122.332770737959
57377,47.6125332590781,-122.3379451205
57513,47.6123825156322,-122.331645307202
57518,47.6130480915675,-122.329658671177
57549,47.6237406524022,-122.331839833478
57550,47.6236988798876,-122.331604379865
57574,47.6013995342303,-122.329749675159
57861,47.6233540167181,-122.356151667548
57874,47.6230782531716,-122.329870087783
57898,47.6588197602814,-122.317670940949
57902,47.6640927927123,-122.317307391288
57914,47.6752936675333,-122.317261701218
58077,47.6064037693827,-122.337077806389
58078,47.6062836070839,-122.336948923151
58081,47.6082791099586,-122.332611504666
58085,47.6112004411816,-122.325650797152
58086,47.6110430335165,-122.32558784404
58177,47.6067386887268,-122.333943002239
58182,47.6083095952631,-122.329779727347
58185,47.6089803292406,-122.328553342208
58186,47.6087828938862,-122.328624689316
58193,47.6099265879863,-122.326275977416
58194,47.6097420598196,-122.326347214816
58197,47.6107757520079,-122.324253301316
58198,47.6105784502043,-122.324331957971
58222,47.6146862058484,-122.33548357603
58225,47.6173617219529,-122.33232991339
58226,47.6173409002713,-122.33205520562
58337,47.6138502064942,-122.325597504297
58382,47.6203455192118,-122.346163185866
58393,47.6020737100957,-122.328547935031
58401,47.6049504813989,-122.322760933486
58402,47.604970804482,-122.322588908479
58409,47.6063386037036,-122.324048013888
58413,47.6083877292331,-122.325920547675
58414,47.6085454472521,-122.325812037881
58421,47.6223159432896,-122.337279080467
58422,47.6229715372562,-122.337014446956
58437,47.6210148177197,-122.354553421875
58445,47.6209530433716,-122.339055778487
58446,47.6207939941134,-122.339044927994
58449,47.620945759371,-122.336475994059
58450,47.6207735065034,-122.336592911068
58453,47.6209003588476,-122.333346727854
58454,47.62074549692,-122.333968484415
58474,47.6089279770238,-122.336236170253
58489,47.6062536287082,-122.339709524877
58490,47.6061880733926,-122.339573391767
58493,47.6070799755577,-122.337772864996
58494,47.6069805899865,-122.337686798467
58498,47.607396476674,-122.336653049541
58501,47.6089443683167,-122.333386614575
58513,47.6579329062672,-122.313318648812
58514,47.6579441614769,-122.313115433555
58569,47.6263221462004,-122.344324373302
58574,47.6256618057841,-122.335354734551
58609,47.6137576441159,-122.351785350805
58610,47.6136463312958,-122.351584280845
58613,47.6150425692986,-122.350121540674
58614,47.6148951466908,-122.349967523536
58617,47.6155569368753,-122.34943501061
58618,47.6155033097706,-122.34920283348
58621,47.6163435484584,-122.348413306553
58622,47.6162553732494,-122.348214960372
58629,47.6106087941795,-122.343341181751
58641,47.6166689613096,-122.335519878967
58646,47.6180670692975,-122.333399190218
58677,47.6131882454442,-122.350831261492
58681,47.6144446504831,-122.349205787968
58682,47.6143420421275,-122.349069200394
58685,47.6157896664058,-122.34747896346
58686,47.6155374194412,-122.347514025475
58797,47.6031354478301,-122.336485098609
58798,47.6032164625831,-122.336268446441
58801,47.6052906872857,-122.338461740101
58802,47.6053981566396,-122.338274050588
58805,47.6109200151453,-122.344528316008
58806,47.6109856153052,-122.344287935511
58809,47.6115522818461,-122.345592397176
58810,47.6116119451458,-122.345329895518
58813,47.6158153144505,-122.352789848225
58814,47.6159124731389,-122.352621502855
58817,47.6167065683029,-122.354343962845
58818,47.6166333202742,-122.353831301015
58829,47.6194336763457,-122.338611345212
58833,47.6213430790108,-122.338591250073
58846,47.6350063495511,-122.340081377467
59013,47.68074223121,-122.324947886627
59014,47.680845682076,-122.324813851369
59038,47.6224764678796,-122.330322032714
59041,47.6237947173651,-122.330537659454
59042,47.6236244235859,-122.330337532305
59045,47.6264108018365,-122.330925142455
59046,47.6263375841272,-122.330754239532
59049,47.6018244117317,-122.334644352509
59058,47.6016442472286,-122.333214199678
59062,47.6016460425888,-122.332578691552
59166,47.6079835162991,-122.320308872049
59246,47.6187009874075,-122.319013034498
59374,47.6805883727277,-122.325869073823
59702,47.6115604573455,-122.319612840314
59945,47.6199802535876,-122.321850662143
59954,47.6140116793418,-122.325039730569
59958,47.613993384374,-122.321555669236
59961,47.614171938749,-122.318809294474
59962,47.6140083768822,-122.318677370316
59965,47.6141908207676,-122.316149837531
59966,47.6140265383377,-122.31611902061
59994,47.6151343667588,-122.327317304203
59997,47.6153078041239,-122.326253750591
60005,47.6153554034774,-122.318994047859
60009,47.615360326468,-122.317544907026
60010,47.615192897941,-122.317570608502
60013,47.6153538139073,-122.314558939803
60014,47.6152073632149,-122.314722521202
60182,47.6210196869619,-122.32146424751
60222,47.6129221731914,-122.325853372394
60225,47.6130471892486,-122.322631315535
60234,47.612841120597,-122.317490499642
62005,47.6584342198964,-122.317474981206
62006,47.6583002506145,-122.317276157674
62009,47.6584196564265,-122.316016921775
62010,47.658278470699,-122.316134216333
62033,47.659862539187,-122.31284598914
62034,47.6597285929067,-122.312423435504
62093,47.6631825268228,-122.316997464507
62437,47.6750507588829,-122.316111517549
62438,47.6749081757202,-122.316423390996
63125,47.6527008780792,-122.316675993036
63126,47.6528427672922,-122.317200163807
63130,47.6559120000222,-122.312612716135
64317,47.6687651400219,-122.379490460388
64318,47.6685784705982,-122.3793227103
64322,47.6685873410271,-122.386976521067
65041,47.5579150144697,-122.284260588409
65042,47.557785831144,-122.284139985166
65545,47.5992825647104,-122.334762897688
65546,47.5991262113064,-122.334710821105
65801,47.6001191493649,-122.334762790433
65802,47.5999716187742,-122.335090749221
65805,47.6001234222332,-122.333767775291
65806,47.5999628699441,-122.332351076653
65813,47.6001179197216,-122.326922971564
65814,47.5999537869072,-122.32715404288
65817,47.600116829407,-122.324510354869
65818,47.5999354093681,-122.324232135678
66613,47.5975933209521,-122.325564325769
66614,47.5974348166169,-122.325864830268
66617,47.5975967686494,-122.324436480942
66618,47.5974269785839,-122.32453228676
66622,47.5974156828188,-122.323174278541
68494,47.6220502412675,-122.358825609372
68549,47.6198450899375,-122.357453558299
68550,47.6197053337595,-122.357467109961
68553,47.6198472762211,-122.358532983009
68554,47.6197167142144,-122.358764668945
68829,47.6209904934262,-122.357449755335
68905,47.6020370672278,-122.334298912713
68906,47.6021788212522,-122.334055127056
68910,47.607496076583,-122.338658617239
68914,47.6101110071448,-122.341050600941
68917,47.6154203621131,-122.350174644515
68921,47.6160493252888,-122.351238141854
68922,47.6162252288843,-122.351129121938
69081,47.5995331303739,-122.334304367744
69082,47.5997213804248,-122.334060480567
69085,47.5987867718665,-122.334323328164
69086,47.5987863139159,-122.334051767638
69089,47.6125417631342,-122.31951805582
69090,47.6124760195845,-122.319272773288
69093,47.6132571998985,-122.319563708825
69094,47.6134145917141,-122.319309947661
69098,47.5953041501415,-122.334028447792
69133,47.6193795044426,-122.358145329446
69134,47.6194500542971,-122.357966296564
69277,47.6125547213298,-122.318223928896
69278,47.6125778771876,-122.31798753997
69281,47.6137021094198,-122.318264433054
69282,47.6131183970873,-122.317983459736
69297,47.6569672402826,-122.316764444892
69298,47.6572956068436,-122.316579196745
69301,47.6579328537399,-122.316766296502
69302,47.6580840293362,-122.316556047421
69305,47.662492215619,-122.316520338136
69306,47.6625318047319,-122.316310372331
69437,47.6076950508337,-122.316901617497
69441,47.6118715581191,-122.316930507538
69442,47.6119275367955,-122.316660939984
69445,47.6136221074033,-122.317014505518
69446,47.6135079872936,-122.316700310854
69485,47.6565785462199,-122.315647311416
69489,47.6642000122687,-122.315365930258
70501,47.6065124591724,-122.309037147072
70725,47.6019940619706,-122.332406462477
70730,47.6050750163689,-122.334899630772
70734,47.6055586252105,-122.335341982969
70737,47.6069190193674,-122.336901157744
70738,47.6069629450717,-122.336626720968
70741,47.6104100022746,-122.340104558435
70742,47.610681516535,-122.340024033766
70745,47.6118962530903,-122.342247121699
70746,47.6123054822502,-122.342520323423
70750,47.6130054862517,-122.343713170153
70753,47.6150645200189,-122.347570605776
70754,47.6152568976422,-122.347526375405
70757,47.6171014500957,-122.351039885049
70758,47.6174562326286,-122.351233430593
70762,47.6192324312918,-122.352704637746
70865,47.5987744900025,-122.331704799452
70866,47.5987330673053,-122.331441486157
70897,47.6206526940173,-122.359440611896
70898,47.6203647451526,-122.359248240965
70901,47.622733392797,-122.359404596368
70902,47.6227001608727,-122.35926694017
71289,47.6697391634244,-122.384860299013
71290,47.6697364163387,-122.384620836806
71574,47.6697801369345,-122.387449302034
72329,47.6174373998777,-122.349594838596
72330,47.6174391060779,-122.349215779994
72482,47.6251018628556,-122.36052705976
74025,47.6132473324567,-122.340542541331
74026,47.6135021160067,-122.340579317671
74029,47.6142008320427,-122.342161562065
74030,47.6144684315739,-122.342189160457
74034,47.6165686271385,-122.345742339433
74042,47.6239035166716,-122.348813286636
74149,47.6227678790537,-122.362036725336
74150,47.6225756175908,-122.361855574483
75149,47.6025387176212,-122.328269991827
75153,47.6066988498686,-122.332055816387
75169,47.6155427131526,-122.34245458039
75170,47.6157516086035,-122.342389158295
75173,47.6203419279613,-122.347727533067
75201,47.6252591827943,-122.347703881577
75202,47.6249493451839,-122.347393069726
75282,47.5979264711555,-122.327571663593
75769,47.6059137916884,-122.329811988578
75781,47.6106209107112,-122.334116239966
75785,47.6177043220142,-122.344112685794
75786,47.6178859104131,-122.344025623451
75865,47.5980525250298,-122.326470426228
75866,47.5979452585401,-122.326256024569
76033,47.6048820220087,-122.327333916623
76034,47.6050222257843,-122.327214292935
76038,47.6071462040158,-122.329162463099
76042,47.6077803374077,-122.329747282918
76053,47.6160733441238,-122.339400669131
76054,47.6163359858355,-122.339389179666
76058,47.6177066320766,-122.341720138547
76101,47.5997000094721,-122.32388584112
76102,47.5995833516292,-122.323618789248
76105,47.5987530252463,-122.323877623755
76106,47.5986017613416,-122.323626994662
76186,47.6090993119128,-122.32943664792
76193,47.6161745813708,-122.33752685815
76197,47.6202710100105,-122.341199341517
76198,47.620612387564,-122.340965271539
76201,47.6226383875274,-122.341186600875
76202,47.6225825145001,-122.340935697601
76357,47.5971225850821,-122.322591123164
76358,47.5970864297731,-122.322315667552
76398,47.6030932259538,-122.322373817978
76405,47.6072299752808,-122.326411068298
76406,47.6074471017346,-122.32634281362
76409,47.6079597993872,-122.327093296509
76410,47.6080929771681,-122.326929125239
76413,47.6087838967904,-122.327846844217
76414,47.6088308449287,-122.327603814185
76417,47.6094070101603,-122.328416329764
76430,47.6203887193445,-122.339667456212
76434,47.6227076716767,-122.339649731926
76621,47.6097136337544,-122.346043714618
76622,47.609799879174,-122.345757188324
76625,47.6136168838933,-122.352900774594
76626,47.613788982424,-122.352742081415
76654,47.5988505586741,-122.33540577673
76710,47.6270900480876,-122.346504641217
76713,47.6271867290679,-122.342691089765
76714,47.6270946037165,-122.342919155529
76717,47.6272090507106,-122.34137328153
76718,47.6270594176056,-122.341700118851
76721,47.6269360181604,-122.32997051312
76961,47.6658783113791,-122.382728746636
76962,47.6660428910561,-122.382611489891
76985,47.6151706242044,-122.346668635564
76986,47.614996434279,-122.346527694004
76989,47.6170662342775,-122.344244432
76990,47.6170213511543,-122.34394249499
77118,47.6141976756068,-122.345309214953
77121,47.6163630525693,-122.342723363411
77126,47.6169556087235,-122.341746540483
77217,47.6137373026437,-122.343906981714
77218,47.6135109438825,-122.343892682901
77221,47.6149094303643,-122.342374583445
77222,47.6149270582581,-122.342071765169
77225,47.6156807912837,-122.341387834638
77229,47.6162133534467,-122.34068817786
77262,47.618318303267,-122.334864883929
77265,47.6189677871707,-122.336010423214
77313,47.6116997206591,-122.322804183216
77317,47.6144501746182,-122.323495288509
77370,47.613764364139,-122.320637478915
77382,47.6124801625862,-122.31979111735
77389,47.6588661632937,-122.31445064848
77390,47.6588718408305,-122.314239458379
77393,47.6607605788359,-122.314402885934
77545,47.6034048116314,-122.332474624951
77546,47.603161889177,-122.332646817045
77549,47.6038373613606,-122.331425539978
77550,47.6036778439653,-122.331398431734
77557,47.6064484306702,-122.325143033721
77558,47.6064264596026,-122.324856361976
77562,47.6073485566123,-122.322634717896
77569,47.6154312111643,-122.352915299061
77570,47.6153229257285,-122.352710636149
77573,47.6161358208113,-122.352004095732
77574,47.6161291654743,-122.351694950859
77609,47.6044322679035,-122.33234497733
77610,47.6044580469788,-122.3318981095
77613,47.605363161379,-122.33013513956
77618,47.6062116649303,-122.327744185781
77982,47.6269172290081,-122.342190683602
77985,47.6288833097042,-122.342436830384
77986,47.628572623146,-122.342188143779
77989,47.6301876923852,-122.34242518156
77990,47.6300363205485,-122.34217508188
77993,47.6310086033404,-122.342418049666
77994,47.6310268055653,-122.342166440277
78041,47.6179908984769,-122.353615673174
78042,47.6179363335231,-122.353363126468
78065,47.6183179514864,-122.329259801745
78069,47.6189887675577,-122.329268624043
78073,47.6233932974338,-122.329295935283
78098,47.6571350499224,-122.316782926022
78117,47.6135716337992,-122.351021228826
78118,47.6137858795076,-122.350964784501
78122,47.6148035496734,-122.352704359223
78265,47.6276029597936,-122.332456370055
78266,47.6274544758339,-122.332356681389
78269,47.6282532777939,-122.331631971335
78270,47.6280738242891,-122.331570736331
78273,47.6290210679251,-122.330658330312
78702,47.6219595258354,-122.337852843539
78705,47.6221097375103,-122.335107274942
78781,47.6221511356082,-122.342929404391
78933,47.6158578125756,-122.33198197676
78937,47.6164790404749,-122.331182649717
79014,47.6051120332512,-122.323303027515
79021,47.6198183870786,-122.344426665341
79022,47.6196323114657,-122.344470459971
79025,47.6197869240645,-122.338980572533
79026,47.6196242332015,-122.33944934277
79029,47.6197427474819,-122.333555105047
79030,47.6195838944155,-122.333624798476
79033,47.6197483553853,-122.332449997891
79034,47.6195841609544,-122.332337733282
79041,47.6197599167185,-122.329864815725
79042,47.6195912544891,-122.32997311611
79354,47.6126752522591,-122.342688400643
79358,47.6134874091006,-122.341632493336
79362,47.6154018341676,-122.339156071321
79365,47.6177042361018,-122.336507726523
79558,47.6040505264251,-122.337587803493
79566,47.605423222084,-122.334306033564
79570,47.6061569524436,-122.332551381576
79574,47.6071956028794,-122.330030316072
79578,47.6090281712067,-122.325663864494
79649,47.6047403961197,-122.333966482838
79653,47.6062129196992,-122.330468290232
79654,47.6059775443645,-122.330607163549
79657,47.6071475439878,-122.328241387289
79658,47.6069686129164,-122.328229864592
79674,47.5987190806181,-122.324972018229
79677,47.5979285546589,-122.325177893225
79678,47.5979363154674,-122.324942781752
79681,47.5962153895884,-122.325168365256
79741,47.6145168156967,-122.328013777022
79742,47.6145697792173,-122.327793892116
79766,47.6244926063734,-122.355980247582
79778,47.6244562761552,-122.3388921469
79785,47.6243308427532,-122.332305647859
79786,47.6241987294782,-122.332503566426
79789,47.6243374063126,-122.329790159928
79790,47.6242220089705,-122.329888806346
79881,47.6115837934939,-122.32576300761
79882,47.6116436882825,-122.325588981903
79885,47.612584893994,-122.326704852253
79886,47.6125982845943,-122.326466374784
79890,47.6165382557455,-122.33005903367
80001,47.5975316573533,-122.333402654695
80002,47.5960735030815,-122.333109294873
80017,47.613535331086,-122.335546843791
80021,47.6137864372784,-122.334937209592
80177,47.6082333804085,-122.342238588915
80185,47.6139240382801,-122.328065694591
80193,47.6088100030832,-122.343520672713
80198,47.6094915662281,-122.341463486178
80222,47.6150038513164,-122.32829706827
80273,47.6205548113712,-122.356838548981
80274,47.6203266655198,-122.356645523896
80277,47.6215428430316,-122.356831075832
80537,47.6233496424405,-122.355036918326
80538,47.6231818488842,-122.354884185163
80541,47.6233390461393,-122.348322626672
80542,47.6232096120132,-122.34839986089
80545,47.6232958581442,-122.340362264106
80550,47.6231433204216,-122.339164189049
80553,47.6231865354195,-122.332284785978
80554,47.6230544950957,-122.332445681396
80570,47.6578803204446,-122.317695307558
80594,47.674673298788,-122.317265801358
80598,47.6762158105431,-122.317258946963
80641,47.6255244453726,-122.3549016605
80645,47.6255010815952,-122.349379704565
80650,47.6253649887057,-122.346721867848
80657,47.6681865050445,-122.382694569553
80658,47.6682821026173,-122.382490789682
80730,47.6057844423847,-122.338156716171
80741,47.6106288320435,-122.326994456327
80742,47.6104855044596,-122.326882427285
80745,47.6114711772418,-122.324941897301
80746,47.6113654218854,-122.324778572871
80829,47.6048652282617,-122.338385779874
80833,47.6057800367645,-122.336187730649
80837,47.6080334841759,-122.330863708769
80841,47.6112200430292,-122.323175319879
80842,47.6111893311301,-122.322871079997
80878,47.6097666037615,-122.341900429808
80881,47.6125584656478,-122.338551910885
80882,47.6126150113349,-122.338161089286
80889,47.6154064415906,-122.334875077077
80890,47.6151782827087,-122.334852442733
80893,47.6161747370657,-122.333881200047
80894,47.6159558264507,-122.333846549207
80945,47.611336047117,-122.324019696725
80946,47.6113134017517,-122.323751103422
80949,47.6146434002139,-122.325630848854
80950,47.6147049538108,-122.32540459282
80953,47.6160273903028,-122.325664763974
80954,47.615986366335,-122.325416911713
81065,47.6184219282501,-122.346426046464
81070,47.6251385495566,-122.346160097353
81073,47.626884398721,-122.346348357178
81074,47.6269602386549,-122.346140900124
81105,47.60453574528,-122.32263936083
81113,47.6181542804054,-122.336925572072
81114,47.6181048155594,-122.336548807751
81117,47.6236407396855,-122.337236191523
81118,47.6236097914688,-122.337021518759
81125,47.6209717841578,-122.342999740872
81130,47.6207980263694,-122.341610176897
81133,47.6208980776041,-122.331112649738
81134,47.6207388960924,-122.331184741011
81185,47.6075581352536,-122.339913191454
81190,47.6099275685477,-122.333848273241
81198,47.6126803199605,-122.327346116658
81205,47.6122536888158,-122.325452925419
81206,47.6121578124618,-122.325289113347
81209,47.6610254752507,-122.313249700563
81210,47.6607556304532,-122.313033555267
81241,47.6258390522944,-122.336424020971
81242,47.6256693784058,-122.336506446377
81246,47.6258666811496,-122.333559969996
81249,47.6260397352266,-122.330493755964
81250,47.6259243483217,-122.330519817032
81289,47.6169241729905,-122.347673591467
81290,47.6168167107756,-122.347473250647
81293,47.6176145021008,-122.346808440396
81294,47.6174854334832,-122.346636014563
81342,47.6176425950594,-122.344806694585
81421,47.6237736745819,-122.35421444466
81422,47.6241370725496,-122.354004696464
81453,47.618343332558,-122.354246892065
81454,47.6181978058221,-122.354053475658
81477,47.6087422993763,-122.341619637573
81478,47.6088740526373,-122.341458954349
81482,47.6121226263296,-122.346193719023
81493,47.6223522159734,-122.338599182185
81497,47.6262449889099,-122.339149300534
81510,47.6302270988724,-122.340640496828
81685,47.6180201825408,-122.330730684558
81686,47.6178372111516,-122.330107157665
81694,47.6214331804187,-122.330320975552
81705,47.6017916675177,-122.331170390835
81706,47.6016384034271,-122.331328658743
82014,47.6219308238921,-122.320466401012
82222,47.6134821088463,-122.314986896058
82362,47.6241939249625,-122.32026606572
82654,47.6251801723065,-122.320488605795
82673,47.6122509303001,-122.318904217043
82674,47.6121103071,-122.319068636724
82833,47.6017766336038,-122.320462289767
82834,47.6016229685514,-122.320382065895
83222,47.6503331126654,-122.34905952462
83242,47.6513279729968,-122.350398121454
84641,47.6554296912253,-122.31390160917
84653,47.6569060829636,-122.313747324269
84654,47.6567795536782,-122.313714148586
84689,47.6583936167106,-122.313834088419
84690,47.6582511542207,-122.31384389733
84789,47.6631638468059,-122.313610215579
84790,47.6630274788731,-122.313713383633
85134,47.6740828763265,-122.316455874616
85149,47.6750610030987,-122.317799532752
85150,47.6749026518417,-122.317934828304
85381,47.6804678659096,-122.32527135565
85382,47.6803584713384,-122.325128438342
85385,47.6807463137312,-122.323898721995
85386,47.6807206738942,-122.323222779477
86057,47.6793055149988,-122.324986590023
86449,47.6695266473004,-122.385700105282
86450,47.6693753733235,-122.385315016643
87253,47.6687696197319,-122.382742348253
87254,47.6685828962013,-122.382438506515
87257,47.6687704808768,-122.383610170202
87258,47.668583863299,-122.383411919583
87281,47.6665959133133,-122.382995189381
87282,47.6664924901347,-122.382868217946
87285,47.6662250181831,-122.383646228768
87286,47.6661322787239,-122.383505897318
88546,47.5990901161217,-122.325572826391
88629,47.598369268781,-122.331030727369
88630,47.5982072748931,-122.330816838293
88633,47.5984209153878,-122.32538573505
88634,47.5982844016887,-122.325766033809
88773,47.6001187510633,-122.325688197089
88774,47.5999514075661,-122.325615826795
89525,47.6009546867954,-122.332361729825
89526,47.6008061467078,-122.332082668302
91546,47.6220390093491,-122.357231192966
91550,47.6220592125963,-122.362182966657
91725,47.6246719825033,-122.359939636223
91726,47.6245137210014,-122.359532691818
91826,47.623231108847,-122.360902555372
91829,47.6257910942775,-122.358388914683
91893,47.6210185979696,-122.359914479866
91894,47.6208875357517,-122.36004902859
91897,47.6210188460132,-122.360969137399
91898,47.6208911610083,-122.360793658141
94421,47.6083819606908,-122.342288543578
94602,47.6265812717896,-122.333854566364
94611,47.6279610046061,-122.332102849324
94612,47.6294431664995,-122.330210287001
94651,47.6041963506283,-122.330575146736
94677,47.6274825222147,-122.332689859232
94731,47.6676338227463,-122.396596654369
94732,47.6674723712627,-122.396217063507
94736,47.667377535175,-122.399025053798
95288,47.6006463557645,-122.314131552806
102621,47.605434917123,-122.320748930425
102632,47.6141194269244,-122.320781058709
